s,l_low,l_high,width
90.2631578947368,0.283498261109717,0.357703999911217,0.0742057388015006
90.5263157894737,0.283445160562341,0.357789928982991,0.0743447684206499
90.7894736842105,0.283392304020031,0.357875479809787,0.0744831757897556
91.0526315789474,0.283339689761527,0.357960654906397,0.0746209651448695
91.3157894736842,0.283287316081708,0.358045456765872,0.074758140684164
91.5789473684211,0.283235181291408,0.358129887859746,0.0748947065683385
91.8421052631579,0.283183283717231,0.358213950638251,0.0750306669210206
92.1052631578947,0.283131621701373,0.358297647530536,0.0751660258291635
92.3684210526316,0.283080193601443,0.358380980944881,0.0753007873434375
92.6315789473684,0.28302899779029,0.358463953268908,0.075434955478618
92.8947368421053,0.282978032655824,0.358546566869792,0.0755685342139681
93.1578947368421,0.282927296600852,0.358628824094469,0.0757015274936168
93.4210526315789,0.282876788042905,0.358710727269838,0.0758339392269332
93.6842105263158,0.28282650541407,0.358792278702965,0.0759657732888953
93.9473684210526,0.282776447160832,0.358873480681288,0.0760970335204557
94.2105263157895,0.282726611743906,0.358954335472808,0.0762277237289019
94.4736842105263,0.282676997638078,0.359034845326291,0.0763578476882126
94.7368421052632,0.282627603332049,0.359115012471459,0.07648740913941
95,0.282578427328278,0.359194839119186,0.076616411790908
