t_days,Cmax_trach,l_trach,Cmax_ETT,l_ETT
18.6,72.7445358134958,0.218781454767954,41.6985912160799,0.422127569877519
18.65,72.7425591145949,0.218787399912948,41.6617492683058,0.422500861977745
18.7,72.7406014032722,0.218793288269132,41.62508420392,0.422873017892951
18.75,72.7386624983536,0.218799120372283,41.5885951732598,0.423244038516538
18.8,72.7367422201729,0.218804896753848,41.5522813306723,0.42361392476342
18.85,72.7348403905717,0.218810617940933,41.5161418345151,0.42398267756967
18.9,72.7329568328993,0.218816284456309,41.4801758471555,0.424350297892166
18.95,72.7310913720125,0.2188218968184,41.4443825349716,0.424716786708232
19,72.729243834276,0.218827455541283,41.4087610683511,0.42508214501528
19.05,72.7274140475622,0.218832961134683,41.3733106216922,0.425446373830453
19.1,72.7256018412513,0.21883841410397,41.3380303734031,0.425809474190263
19.15,72.723807046231,0.218843814950155,41.3029195059023,0.42617144715023
19.2,72.7220294948969,0.218849164169888,41.2679772051662,0.426532293789198
