t_min,PaCO2_fixedVE,PvCO2_fixedVE,PaCO2_regulated,PvCO2_regulated
203.090772693173,38.8258248470124,45.6338839227962,40,46.6666666666667
203.150787696924,38.8256185251958,45.6336415057075,40,46.6666666666667
203.210802700675,38.8254122560576,45.6333991505135,40,46.6666666666667
203.270817704426,38.8252060395846,45.6331568571985,40,46.6666666666667
203.330832708177,38.8249998757634,45.6329146257467,40,46.6666666666667
203.390847711928,38.8247937645805,45.6326724561425,40,46.6666666666667
203.450862715679,38.8245877060228,45.6324303483702,40,46.6666666666667
203.51087771943,38.8243817000767,45.6321883024141,40,46.6666666666667
203.570892723181,38.824175746729,45.6319463182586,40,46.6666666666667
203.630907726932,38.8239698459663,45.6317043958879,40,46.6666666666667
203.690922730683,38.8237639977752,45.6314625352863,40,46.6666666666667
203.750937734434,38.8235582021425,45.6312207364383,40,46.6666666666667
203.810952738185,38.8233524590548,45.6309789993281,40,46.6666666666667
203.870967741935,38.8231467684988,45.6307373239401,40,46.6666666666667
203.930982745686,38.8229411304611,45.6304957102587,40,46.6666666666667
203.990997749437,38.8227355449285,45.6302541582681,40,46.6666666666667
204.051012753188,38.8225300118875,45.6300126679528,40,46.6666666666667
204.111027756939,38.822324531325,45.629771239297,40,46.6666666666667
204.17104276069,38.8221191032275,45.6295298722853,40,46.6666666666667
204.231057764441,38.8219137275819,45.6292885669019,40,46.6666666666667
204.291072768192,38.8217084043747,45.6290473231312,40,46.6666666666667
204.351087771943,38.8215031335927,45.6288061409575,40,46.6666666666667
204.411102775694,38.8212979152226,45.6285650203654,40,46.6666666666667
204.471117779445,38.821092749251,45.6283239613391,40,46.6666666666667
204.531132783196,38.8208876356648,45.628082963863,40,46.6666666666667
204.591147786947,38.8206825744506,45.6278420279216,40,46.6666666666667
204.651162790698,38.8204775655952,45.6276011534993,40,46.6666666666667
204.711177794449,38.8202726090853,45.6273603405804,40,46.6666666666667
204.7711927982,38.8200677049075,45.6271195891493,40,46.6666666666667
204.83120780195,38.8198628530487,45.6268788991906,40,46.6666666666667
204.891222805701,38.8196580534956,45.6266382706885,40,46.6666666666667
204.951237809452,38.8194533062349,45.6263977036275,40,46.6666666666667
205.011252813203,38.8192486112533,45.6261571979921,40,46.6666666666667
205.071267816954,38.8190439685377,45.6259167537667,40,46.6666666666667
205.131282820705,38.8188393780747,45.6256763709356,40,46.6666666666667
205.191297824456,38.8186348398511,45.6254360494835,40,46.6666666666667
205.251312828207,38.8184303538537,45.6251957893946,40,46.6666666666667
205.311327831958,38.8182259200692,45.6249555906535,40,46.6666666666667
205.371342835709,38.8180215384845,45.6247154532446,40,46.6666666666667
205.43135783946,38.8178172090862,45.6244753771524,40,46.6666666666667
205.491372843211,38.8176129318612,45.6242353623613,40,46.6666666666667
205.551387846962,38.8174087067962,45.6239954088557,40,46.6666666666667
205.611402850713,38.8172045338781,45.6237555166203,40,46.6666666666667
205.671417854464,38.8170004130935,45.6235156856394,40,46.6666666666667
205.731432858215,38.8167963444293,45.6232759158976,40,46.6666666666667
205.791447861965,38.8165923278724,45.6230362073793,40,46.6666666666667
205.851462865716,38.8163883634094,45.6227965600689,40,46.6666666666667
205.911477869467,38.8161844510272,45.6225569739511,40,46.6666666666667
205.971492873218,38.8159805907125,45.6223174490103,40,46.6666666666667
206.031507876969,38.8157767824523,45.622077985231,40,46.6666666666667
206.09152288072,38.8155730262333,45.6218385825977,40,46.6666666666667
206.151537884471,38.8153693220424,45.621599241095,40,46.6666666666667
206.211552888222,38.8151656698663,45.6213599607073,40,46.6666666666667
206.271567891973,38.8149620696919,45.6211207414192,40,46.6666666666667
206.331582895724,38.814758521506,45.6208815832151,40,46.6666666666667
206.391597899475,38.8145550252954,45.6206424860798,40,46.6666666666667
206.451612903226,38.814351581047,45.6204034499976,40,46.6666666666667
206.511627906977,38.8141481887477,45.6201644749531,40,46.6666666666667
206.571642910728,38.8139448483842,45.6199255609308,40,46.6666666666667
206.631657914479,38.8137415599434,45.6196867079154,40,46.6666666666667
206.69167291823,38.8135383234122,45.6194479158913,40,46.6666666666667
206.751687921981,38.8133351387774,45.6192091848432,40,46.6666666666667
206.811702925731,38.8131320060258,45.6189705147555,40,46.6666666666667
206.871717929482,38.8129289251445,45.6187319056129,40,46.6666666666667
206.931732933233,38.8127258961201,45.6184933573999,40,46.6666666666667
206.991747936984,38.8125229189396,45.6182548701011,40,46.6666666666667
207.051762940735,38.8123199935899,45.6180164437011,40,46.6666666666667
207.111777944486,38.8121171200578,45.6177780781845,40,46.6666666666667
207.171792948237,38.8119142983303,45.6175397735358,40,46.6666666666667
207.231807951988,38.8117115283941,45.6173015297397,40,46.6666666666667
207.291822955739,38.8115088102363,45.6170633467807,40,46.6666666666667
207.35183795949,38.8113061438436,45.6168252246435,40,46.6666666666667
207.411852963241,38.8111035292031,45.6165871633127,40,46.6666666666667
207.471867966992,38.8109009663015,45.6163491627729,40,46.6666666666667
207.531882970743,38.8106984549887,45.6161112228435,40,46.6666666666667
207.591897974494,38.8104959943757,45.6158733424544,40,46.6666666666667
207.651912978245,38.8102935854466,45.6156355227911,40,46.6666666666667
207.711927981996,38.8100912281881,45.6153977638381,40,46.6666666666667
